method,file_name,num_rows,depth,branching_limit,time_limit,status,obj_value,gap,solve_time,regret_train,best_found_train,treatment_acc_train,regret_test,best_found_test,treatment_acc_test,prop_pred,ml,randomization,split
IPW,data_train_enc_r0.11_3,3000,1,100.0,14400,2,3844.768234911706,0.0,7.385212659835815,1171,60.96666666666667,56.10000000000001,582,58.00865800865801,55.05050505050505,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,1,100.0,14400,2,4042.738932469093,0.0,7.061400890350342,916,69.46666666666667,68.96666666666667,386,72.15007215007215,71.28427128427128,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,2,100.0,14400,2,3983.813936891575,0.0,352.6756980419159,776,74.13333333333333,72.76666666666667,390,71.86147186147186,70.05772005772006,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,2,100.0,14400,2,4202.932094603229,0.0,328.3857502937317,697,76.76666666666667,75.1,340,75.46897546897547,75.18037518037518,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,2,100.0,14400,2,4125.068167476228,0.0,219.05799317359924,567,81.10000000000001,79.3,278,79.94227994227994,80.66378066378066,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,2,100.0,14400,2,4248.970073874248,0.0,266.9390377998352,898,70.06666666666666,66.46666666666667,426,69.26406926406926,67.24386724386724,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,2,100.0,14400,2,4337.752186042253,0.0,380.9734332561493,719,76.03333333333333,75.33333333333333,328,76.33477633477634,74.53102453102453,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,3,100.0,14400,9,4094.524796620082,14.670538090392236,14405.887145757675,675,77.5,77.86666666666666,325,76.55122655122655,76.04617604617604,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,3,100.0,14400,9,4554.136495893507,16.62856634933384,14406.196789741516,468,84.39999999999999,82.8,230,83.40548340548341,83.11688311688312,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,3,100.0,14400,9,4455.625794128317,16.11981778489173,14405.84841489792,600,80.0,78.33333333333333,300,78.35497835497836,79.22077922077922,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,3,100.0,14400,9,4576.419361382727,16.586948011854727,14406.92900800705,544,81.86666666666666,81.13333333333334,248,82.1067821067821,81.31313131313132,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,3,100.0,14400,9,4721.262334467101,15.451797433032333,14406.200741052628,629,79.03333333333333,78.66666666666666,282,79.65367965367966,79.29292929292929,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,4,100.0,14400,9,4223.962581192422,11.17359998633839,14411.743552207949,613,79.56666666666666,81.36666666666666,312,77.48917748917748,77.7056277056277,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,4,100.0,14400,9,4737.64645193446,12.11102725032614,14412.491426467896,519,82.69999999999999,80.9,256,81.52958152958153,80.51948051948052,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,4,100.0,14400,9,4750.232681454022,9.365402947091589,14413.175635814669,392,86.93333333333332,85.73333333333333,195,85.93073593073593,85.78643578643579,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,4,100.0,14400,9,4828.204498738115,10.507076969380122,14412.96474957466,475,84.16666666666667,81.23333333333333,213,84.63203463203463,80.8080808080808,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_3,3000,4,100.0,14400,9,4765.422238216408,15.04471848241642,14413.6441218853,608,79.73333333333333,79.2,291,79.004329004329,78.4992784992785,tree,lrrf,r0.11,3
IPW,data_train_enc_r0.11_4,3000,1,100.0,14400,2,3641.59644924047,0.0,10.324433088302612,878,70.73333333333333,69.83333333333334,420,69.6969696969697,70.27417027417027,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,1,100.0,14400,2,3935.5572086304182,0.0,6.934818744659424,889,70.36666666666666,69.96666666666667,395,71.5007215007215,71.71717171717171,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,1,100.0,14400,2,3649.3767536359583,0.0,7.767563581466675,886,70.46666666666667,71.53333333333333,420,69.6969696969697,72.15007215007215,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,1,100.0,14400,2,4002.747420411647,0.0,9.581180572509766,885,70.5,68.83333333333333,409,70.49062049062049,70.27417027417027,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,1,100.0,14400,2,3920.860795204384,0.0,9.834607124328612,1274,57.53333333333334,56.23333333333333,594,57.14285714285714,54.83405483405483,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,2,100.0,14400,2,3991.437978518508,0.0,247.08272123336792,789,73.7,71.6,377,72.7994227994228,72.58297258297259,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,2,100.0,14400,2,4244.223069257602,0.0,223.560786485672,698,76.73333333333333,75.33333333333333,339,75.54112554112554,74.67532467532467,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,2,100.0,14400,2,4193.954684000295,0.0,282.52373909950256,795,73.5,73.53333333333333,368,73.44877344877345,75.54112554112554,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,2,100.0,14400,2,4290.032168143778,0.0,307.5724642276764,904,69.86666666666666,66.53333333333333,420,69.6969696969697,67.09956709956711,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,2,100.0,14400,2,4391.637276258918,0.0,376.5516555309296,855,71.5,70.33333333333334,397,71.35642135642135,70.41847041847042,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,3,100.0,14400,9,4121.079967759516,14.88880380114449,14405.90308713913,486,83.8,80.4,230,83.40548340548341,80.44733044733044,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,3,100.0,14400,9,4529.99946295426,17.3966508276706,14406.546988487244,586,80.46666666666667,78.73333333333333,286,79.36507936507937,77.77777777777779,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,3,100.0,14400,9,4545.122323509962,15.728553196482055,14406.54232621193,629,79.03333333333333,78.0,271,80.44733044733044,79.94227994227994,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,3,100.0,14400,9,4637.036169362255,15.566485054444405,14406.989793777466,621,79.3,77.06666666666668,301,78.28282828282829,77.63347763347764,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,3,100.0,14400,9,4719.728963932796,15.811207941528588,14406.829902648926,573,80.9,79.33333333333333,270,80.51948051948052,79.07647907647907,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,4,100.0,14400,9,4274.816298866909,10.7570278494183,14412.706168413162,509,83.03333333333333,79.16666666666666,261,81.16883116883116,79.94227994227994,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,4,100.0,14400,9,4902.763393517374,8.470819926810314,14412.328253030775,396,86.8,85.26666666666667,187,86.5079365079365,85.4978354978355,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,4,100.0,14400,9,4754.476619895915,10.725363676782232,14413.917340755464,414,86.2,85.1,176,87.3015873015873,86.21933621933621,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,4,100.0,14400,9,4857.78954637523,10.353612550092675,14411.005512237549,530,82.33333333333334,78.16666666666666,279,79.87012987012987,78.21067821067821,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_4,3000,4,100.0,14400,9,4790.866761793069,14.320884846849866,14411.645988464355,624,79.2,77.9,289,79.14862914862914,77.48917748917748,tree,lrrf,r0.11,4
IPW,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3635.378327002847,0.0,9.312285900115969,879,70.7,69.56666666666666,419,69.76911976911977,70.85137085137086,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3978.3950989315817,0.0,6.976696252822876,1071,64.3,60.9,517,62.698412698412696,59.37950937950938,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3657.790011974436,0.0,6.688241243362427,1209,59.7,63.23333333333333,588,57.57575757575758,60.96681096681097,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3773.5394227833463,0.0,7.401066064834595,1281,57.3,55.06666666666666,566,59.16305916305916,56.56565656565656,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,1,100.0,14400,2,3938.722365566243,0.0,7.045498371124268,1287,57.1,55.266666666666666,581,58.08080808080808,56.926406926406926,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,2,100.0,14400,2,3966.197984779028,0.0,208.0546977519989,792,73.6,71.43333333333334,374,73.01587301587301,72.94372294372295,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,2,100.0,14400,2,4234.702620745604,0.0,303.81180930137634,764,74.53333333333333,71.76666666666667,384,72.2943722943723,70.49062049062049,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,2,100.0,14400,2,4318.804791746652,0.0,180.20741772651672,797,73.43333333333332,74.16666666666667,366,73.59307359307358,74.17027417027417,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,2,100.0,14400,2,4361.21789358586,0.0,276.2227375507355,926,69.13333333333334,65.46666666666667,428,69.11976911976912,65.15151515151516,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,2,100.0,14400,2,4419.69739772554,0.0,236.87642526626587,842,71.93333333333334,70.3,410,70.41847041847042,70.49062049062049,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,3,100.0,14400,9,4113.2138631289545,14.004847735400771,14405.67403459549,489,83.7,78.9,229,83.47763347763347,79.50937950937951,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,3,100.0,14400,9,4595.72249164288,15.9103397444216,14405.888693094254,601,79.96666666666667,76.76666666666667,294,78.78787878787878,76.33477633477634,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,3,100.0,14400,9,4493.936062842856,17.46500144649051,14406.75781226158,562,81.26666666666667,80.66666666666666,253,81.74603174603175,81.31313131313132,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,3,100.0,14400,9,4767.491131194656,13.018528095355483,14405.400222301483,448,85.06666666666666,81.43333333333334,193,86.07503607503607,82.90043290043289,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,3,100.0,14400,9,4719.156197140357,17.481088480259498,14406.813427686691,731,75.63333333333333,73.93333333333332,359,74.0981240981241,74.17027417027417,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,4,100.0,14400,9,4220.7831946591305,11.42028023775425,14413.864766597748,538,82.06666666666666,80.80000000000001,230,83.40548340548341,82.03463203463204,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,4,100.0,14400,9,4799.033493276904,10.999799464552469,14412.046314001083,455,84.83333333333334,83.56666666666666,211,84.77633477633478,83.62193362193362,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,4,100.0,14400,9,4892.323848558372,7.905706125404201,14412.394922494888,463,84.56666666666666,85.26666666666667,200,85.56998556998558,84.77633477633478,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,4,100.0,14400,9,4912.220162511456,10.099196585025274,14411.369376182556,548,81.73333333333333,77.43333333333334,270,80.51948051948052,77.48917748917748,tree,lrrf,r0.11,5
IPW,data_train_enc_r0.11_5,3000,4,100.0,14400,9,4819.264231090319,15.04071579469787,14414.863911628723,596,80.13333333333334,78.96666666666667,296,78.64357864357865,79.07647907647907,tree,lrrf,r0.11,5
Robust,data_train_enc_0.33_1,3000,1,100.0,14400,2,2504.758258317026,0.0,6.949528455734253,520,82.66666666666667,33.666666666666664,227,83.62193362193362,34.1991341991342,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,1,100.0,14400,2,2496.9715678743214,0.0,6.142421007156372,496,83.46666666666667,34.5,224,83.83838383838383,31.67388167388168,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,1,100.0,14400,2,2514.944442027777,0.0,7.12649393081665,497,83.43333333333334,34.46666666666667,244,82.3953823953824,31.746031746031743,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,1,100.0,14400,2,2499.445883721308,0.0,6.476722955703735,507,83.1,33.766666666666666,235,83.04473304473305,34.84848484848485,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,1,100.0,14400,2,2533.214347360218,0.0,5.99753475189209,485,83.83333333333334,34.266666666666666,230,83.40548340548341,34.55988455988456,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,2,100.0,14400,2,2543.236204701388,0.0,237.02175569534305,471,84.3,33.53333333333333,210,84.84848484848484,33.477633477633475,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,2,100.0,14400,2,2531.615097408217,0.0,310.9077427387237,449,85.03333333333333,34.46666666666667,215,84.48773448773449,31.746031746031743,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,2,100.0,14400,2,2561.500925260634,0.0,232.07327580451965,448,85.06666666666666,34.233333333333334,237,82.90043290043289,31.818181818181817,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,2,100.0,14400,2,2554.079821259292,0.0,243.66711163520813,446,85.13333333333334,33.733333333333334,224,83.83838383838383,33.910533910533914,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,2,100.0,14400,2,2572.7583547632967,0.0,229.57824683189392,438,85.39999999999999,34.2,217,84.34343434343434,33.910533910533914,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,3,100.0,14400,9,2591.3445882158767,5.5967340290890935,14407.017659902573,411,86.3,33.46666666666667,204,85.28138528138528,33.11688311688312,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,3,100.0,14400,9,2566.9324762102497,5.532177860689512,14406.9791431427,414,86.2,34.43333333333333,194,86.002886002886,31.746031746031743,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,3,100.0,14400,9,2586.6765649478657,5.969481128748178,14406.502466201782,408,86.4,34.300000000000004,228,83.54978354978356,31.962481962481963,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,3,100.0,14400,9,2591.807772656676,5.584105777264123,14405.78838467598,398,86.73333333333333,33.766666666666666,204,85.28138528138528,33.477633477633475,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,3,100.0,14400,9,2624.762888174557,4.391699875051056,14405.574633598328,388,87.06666666666666,34.266666666666666,201,85.4978354978355,33.83838383838384,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,4,100.0,14400,9,2650.602922453022,3.629113903813389,14411.18250131607,336,88.8,33.800000000000004,166,88.02308802308802,33.477633477633475,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,4,100.0,14400,9,2612.650965085297,3.960982968216781,14412.784205198288,338,88.73333333333333,34.8,177,87.22943722943724,32.39538239538239,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,4,100.0,14400,9,2630.9845134126904,4.218479568136023,14414.012384176254,348,88.4,33.800000000000004,194,86.002886002886,32.39538239538239,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,4,100.0,14400,9,2627.622495154372,4.195890896221853,14414.484378099442,346,88.46666666666667,33.5,192,86.14718614718615,33.76623376623377,tree,ml,0.33,1
Robust,data_train_enc_0.33_1,3000,4,100.0,14400,9,2641.785875706215,4.363898488017255,14415.045869350432,357,88.1,34.733333333333334,191,86.21933621933621,33.11688311688312,tree,ml,0.33,1
Robust,data_train_enc_0.33_2,3000,1,100.0,14400,2,2516.27107323814,0.0,5.189844369888306,502,83.26666666666667,33.36666666666667,245,82.32323232323232,34.84848484848485,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,1,100.0,14400,2,2481.297044230553,0.0,6.524118423461914,502,83.26666666666667,32.63333333333333,218,84.27128427128427,35.714285714285715,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,1,100.0,14400,2,2495.7095090397124,0.0,5.461991310119629,506,83.13333333333334,33.0,235,83.04473304473305,34.92063492063492,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,1,100.0,14400,2,2484.291238122394,0.0,7.591871976852417,503,83.23333333333333,34.56666666666667,239,82.75613275613276,33.11688311688312,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,1,100.0,14400,2,2512.5402835669397,0.0,5.284919261932373,493,83.56666666666666,35.099999999999994,222,83.98268398268398,32.75613275613276,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,2,100.0,14400,2,2553.541031782589,0.0,222.2175064086914,458,84.73333333333333,32.93333333333333,223,83.91053391053391,34.77633477633478,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,2,100.0,14400,2,2510.216777149033,0.0,248.8833646774292,463,84.56666666666666,32.86666666666667,218,84.27128427128427,35.13708513708514,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,2,100.0,14400,2,2526.0824403575443,0.0,252.4850234985352,470,84.33333333333334,32.733333333333334,215,84.48773448773449,35.064935064935064,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,2,100.0,14400,2,2524.258759902462,0.0,240.97675156593323,455,84.83333333333334,34.2,215,84.48773448773449,32.900432900432904,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,2,100.0,14400,2,2547.660701246614,0.0,274.6449613571167,449,85.03333333333333,34.9,210,84.84848484848484,32.61183261183261,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,3,100.0,14400,9,2582.3137494242287,5.949087306976315,14407.235443115234,429,85.7,32.96666666666667,189,86.36363636363636,34.55988455988456,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,3,100.0,14400,9,2552.5985865699213,5.867430151267102,14407.329757213593,427,85.76666666666667,32.9,190,86.2914862914863,36.21933621933622,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,3,100.0,14400,9,2557.3287267345645,6.484378590902779,14406.34796833992,428,85.73333333333333,33.43333333333333,205,85.20923520923522,34.05483405483405,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,3,100.0,14400,9,2553.603579406447,6.1442441639897,14407.252200603483,425,85.83333333333333,34.233333333333334,204,85.28138528138528,32.39538239538239,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,3,100.0,14400,9,2584.071996853435,5.572564853916533,14406.215332508087,401,86.63333333333333,34.96666666666667,183,86.7965367965368,32.17893217893218,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,4,100.0,14400,9,2650.359415016098,3.2289369289526104,14415.113026618958,335,88.83333333333333,33.46666666666667,166,88.02308802308802,34.271284271284266,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,4,100.0,14400,9,2594.788418114992,4.458079270519182,14412.282866477966,370,87.66666666666667,33.5,173,87.51803751803752,35.56998556998557,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,4,100.0,14400,9,2613.2008935538934,4.207663861866765,14413.373752117155,328,89.06666666666668,33.166666666666664,175,87.37373737373737,34.1991341991342,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,4,100.0,14400,9,2606.7297792591926,3.980981836785021,14412.975924253464,347,88.43333333333334,34.53333333333333,172,87.59018759018758,31.746031746031743,tree,ml,0.33,2
Robust,data_train_enc_0.33_2,3000,4,100.0,14400,9,2632.850423494362,3.6564260530753367,14413.10849261284,346,88.46666666666667,34.833333333333336,166,88.02308802308802,32.106782106782106,tree,ml,0.33,2
Robust,data_train_enc_0.33_3,3000,1,100.0,14400,2,2498.696013831017,0.0,7.485107421875,516,82.8,33.800000000000004,231,83.33333333333334,33.910533910533914,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,1,100.0,14400,2,2477.9128116184884,0.0,5.6607630252838135,501,83.3,34.333333333333336,219,84.19913419913419,32.03463203463203,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,1,100.0,14400,2,2515.846296215438,0.0,6.458857297897339,509,83.03333333333333,34.1,232,83.26118326118326,32.53968253968254,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,1,100.0,14400,2,2469.2324031477547,0.0,7.241726875305176,515,82.83333333333334,34.0,227,83.62193362193362,34.34343434343434,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,1,100.0,14400,2,2499.507057121736,0.0,6.788116931915283,498,83.39999999999999,35.233333333333334,217,84.34343434343434,32.467532467532465,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,2,100.0,14400,2,2542.0975852522115,0.0,255.17012882232663,472,84.26666666666667,33.46666666666667,209,84.92063492063492,33.62193362193362,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,2,100.0,14400,2,2508.4199939446835,0.0,289.2925722599029,469,84.36666666666667,34.5,206,85.13708513708514,31.746031746031743,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,2,100.0,14400,2,2549.834811469685,0.0,248.4912919998169,483,83.89999999999999,34.1,226,83.6940836940837,32.53968253968254,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,2,100.0,14400,2,2522.012219658763,0.0,223.3961355686188,459,84.7,33.733333333333334,211,84.77633477633478,33.910533910533914,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,2,100.0,14400,2,2535.917923087396,0.0,288.6449794769287,458,84.73333333333333,35.03333333333333,197,85.78643578643579,32.106782106782106,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,3,100.0,14400,9,2559.282549204975,6.248668657203364,14406.580347299576,449,85.03333333333333,33.666666666666664,202,85.42568542568543,33.694083694083695,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,3,100.0,14400,9,2557.284477485724,5.929408384749367,14406.9328622818,409,86.36666666666667,34.766666666666666,193,86.07503607503607,32.39538239538239,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,3,100.0,14400,9,2579.690674915816,5.529343075818124,14405.653118133543,424,85.86666666666667,33.666666666666664,185,86.65223665223665,32.900432900432904,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,3,100.0,14400,9,2562.8602539024414,5.639343319864858,14407.14445734024,408,86.4,33.7,194,86.002886002886,33.62193362193362,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,3,100.0,14400,9,2563.5240566693205,6.535854157139203,14407.03545665741,429,85.7,35.13333333333333,189,86.36363636363636,32.25108225108225,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,4,100.0,14400,9,2611.713165965957,4.155353537649767,14413.146057367325,379,87.36666666666667,33.733333333333334,167,87.95093795093794,33.549783549783555,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,4,100.0,14400,9,2591.994696225687,4.532387024218635,14412.849448680878,364,87.86666666666667,34.66666666666667,164,88.16738816738817,32.75613275613276,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,4,100.0,14400,9,2608.388604610248,4.838236998091634,14412.708734750748,378,87.4,33.63333333333333,184,86.72438672438673,32.75613275613276,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,4,100.0,14400,9,2587.6534859308117,4.6271750506177245,14410.53135585785,379,87.36666666666667,33.83333333333333,183,86.7965367965368,33.76623376623377,tree,ml,0.33,3
Robust,data_train_enc_0.33_3,3000,4,100.0,14400,9,2606.9163636125013,4.762557342340553,14414.70813202858,374,87.53333333333333,35.13333333333333,170,87.73448773448773,32.25108225108225,tree,ml,0.33,3
Robust,data_train_enc_0.33_4,3000,1,100.0,14400,2,2499.9633704628377,0.0,6.59291672706604,497,83.43333333333334,34.13333333333333,250,81.96248196248196,33.18903318903319,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,1,100.0,14400,2,2488.8212553770654,0.0,5.22357988357544,488,83.73333333333333,33.36666666666667,232,83.26118326118326,34.12698412698413,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,1,100.0,14400,2,2496.562026013873,0.0,6.601342439651489,502,83.26666666666667,33.53333333333333,239,82.75613275613276,33.76623376623377,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,1,100.0,14400,2,2473.49043491498,0.0,6.139027833938599,505,83.16666666666667,33.266666666666666,237,82.90043290043289,35.93073593073593,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,1,100.0,14400,2,2538.8662949164245,0.0,7.681002855300903,482,83.93333333333334,34.266666666666666,233,83.1890331890332,34.55988455988456,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,2,100.0,14400,2,2549.034034952948,0.0,237.33482837677,443,85.23333333333333,33.7,238,82.82828282828282,33.11688311688312,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,2,100.0,14400,2,2520.627591622754,0.0,213.77559685707087,451,84.96666666666667,33.2,224,83.83838383838383,34.55988455988456,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,2,100.0,14400,2,2541.4773150614888,0.0,248.9217429161072,454,84.86666666666667,33.233333333333334,231,83.33333333333334,33.98268398268398,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,2,100.0,14400,2,2522.14441012987,0.0,214.8472137451172,447,85.1,32.86666666666667,223,83.91053391053391,35.78643578643579,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,2,100.0,14400,2,2583.1089755037674,0.0,201.03661561012268,432,85.6,34.13333333333333,223,83.91053391053391,34.05483405483405,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,3,100.0,14400,9,2578.7559093527952,5.559789361589376,14406.432337284088,410,86.33333333333333,33.900000000000006,200,85.56998556998558,33.4054834054834,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,3,100.0,14400,9,2563.531205940525,5.642168406137596,14407.08148598671,404,86.53333333333333,33.83333333333333,198,85.71428571428571,34.41558441558442,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,3,100.0,14400,9,2583.2163094776606,4.860756623174901,14405.716313123705,403,86.56666666666666,33.2,203,85.35353535353535,33.04473304473304,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,3,100.0,14400,9,2565.17475994948,5.193773364460936,14405.70240354538,394,86.86666666666667,32.93333333333333,203,85.35353535353535,35.35353535353536,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,3,100.0,14400,9,2619.967588664978,5.258701577153803,14405.453029632568,389,87.03333333333333,34.0,197,85.78643578643579,34.05483405483405,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,4,100.0,14400,9,2650.284605338968,2.9242320000015343,14411.943065166472,328,89.06666666666668,34.06666666666667,177,87.22943722943724,33.4054834054834,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,4,100.0,14400,9,2595.523331597052,4.418523731160092,14411.564980268478,370,87.66666666666667,34.06666666666667,190,86.2914862914863,34.41558441558442,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,4,100.0,14400,9,2609.218484531066,4.379938833362188,14411.004887580872,359,88.03333333333333,33.53333333333333,179,87.08513708513709,33.26118326118326,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,4,100.0,14400,9,2571.41736933898,5.004155798709331,14413.290081739426,387,87.1,32.9,197,85.78643578643579,35.4978354978355,tree,ml,0.33,4
Robust,data_train_enc_0.33_4,3000,4,100.0,14400,9,2654.632452708613,3.9571549965640176,14413.500810861588,347,88.43333333333334,34.06666666666667,181,86.94083694083695,34.1991341991342,tree,ml,0.33,4
