split,randomization,budget,tree_depth,propensity_score_pred,ml,oos_regret,oos_optimal_treatment,oos_avg_outcome,tree
1,0.1,0.37,1,tree,lasso,148.01991536004772,0.6088,0.4809941808001382,"{'branching': ['V2.5'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.26, 1: 0.74}]}"
1,0.1,0.37,1,log,linear,37.20601106534981,0.8206,0.49207557122960804,"{'branching': ['V1.6'], 'leaves': [{0: 0.056122448979591844, 1: 0.9438775510204082}, {0: 1.0, 1: 0.0}]}"
1,0.1,0.37,1,log,lasso,63.59023322920956,0.7705,0.48943714901322266,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8923512747875355, 1: 0.10764872521246449}]}"
1,0.1,0.38,1,tree,linear,33.357137344692994,0.8298,0.49246045860167503,"{'branching': ['V1.6'], 'leaves': [{0: 0.030612244897959218, 1: 0.9693877551020408}, {0: 1.0, 1: 0.0}]}"
1,0.1,0.38,1,tree,lasso,147.16601202573435,0.606,0.4810795711335706,"{'branching': ['V2.5'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.23999999999999996, 1: 0.7599999999999999}]}"
1,0.1,0.38,1,log,linear,33.357137344692994,0.8296,0.49246045860167503,"{'branching': ['V1.6'], 'leaves': [{0: 0.030612244897959218, 1: 0.9693877551020408}, {0: 1.0, 1: 0.0}]}"
1,0.1,0.38,1,log,lasso,66.86153666161165,0.7599,0.4891100186699832,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8781869688385269, 1: 0.12181303116147309}]}"
1,0.1,0.39,1,tree,linear,29.50826362403615,0.8357,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.005102040816326481, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.1,0.39,1,tree,lasso,146.312108691421,0.6208,0.4811649614670007,"{'branching': ['V2.5'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.22000000000000003, 1: 0.7799999999999997}]}"
1,0.1,0.39,1,log,linear,29.50826362403615,0.8356,0.49284534597373914,"{'branching': ['V1.6'], 'leaves': [{0: 0.005102040816326481, 1: 0.9948979591836735}, {0: 1.0, 1: 0.0}]}"
1,0.1,0.39,1,log,lasso,70.13284009401335,0.7603,0.48878288832674216,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8640226628895185, 1: 0.13597733711048157}]}"
1,0.1,0.4,1,tree,linear,28.738488879904796,0.8373,0.4929223234481531,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.1,0.4,1,tree,lasso,145.45820535710692,0.6123,0.4812503518004325,"{'branching': ['V2.5'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.20000000000000012, 1: 0.7999999999999998}]}"
1,0.1,0.4,1,log,linear,31.90880283504473,0.8331,0.49260529205264003,"{'branching': ['V1.6'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9868421052631579, 1: 0.013157894736842106}]}"
1,0.1,0.4,1,log,lasso,73.40414352641537,0.7515,0.48845575798350493,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8498583569405099, 1: 0.15014164305949007}]}"
1,0.1,1.0,1,tree,linear,46.27210173951748,0.7849,0.4911689621621919,"{'branching': ['V1.4'], 'leaves': [{0: 1.1102230246251565e-16, 1: 0.9999999999999999}, {0: 1.0, 1: 0.0}]}"
1,0.1,1.0,1,tree,lasso,188.97774792613367,0.547,0.47689839754353286,"{'branching': ['V2.8'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
1,0.1,1.0,1,log,linear,74.79270573575621,0.7165,0.48831690176256926,"{'branching': ['V1.3'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
1,0.1,1.0,1,log,lasso,188.97774792613367,0.547,0.47689839754353286,"{'branching': ['V2.8'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.05,1,tree,linear,231.20788414586275,0.4719,0.4582000373472164,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333333, 1: 0.4166666666666665}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.05,1,tree,lasso,278.38858752161104,0.4207,0.45348196700964155,"{'branching': ['V2.9'], 'leaves': [{0: 0.5370370370370371, 1: 0.4629629629629629}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.05,1,log,linear,231.20788414586175,0.4715,0.4582000373472166,"{'branching': ['V1.9'], 'leaves': [{0: 0.5833333333333331, 1: 0.41666666666666685}, {0: 1.0000000000000002, 1: 0.0}]}"
2,0.1,0.05,1,log,lasso,312.9466306722055,0.3781,0.4500261626945817,"{'branching': ['V1.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.5192307692307692, 1: 0.48076923076923084}]}"
2,0.1,0.06,1,tree,linear,222.61762646242482,0.4785,0.45905906311556016,"{'branching': ['V1.9'], 'leaves': [{0: 0.5000000000000001, 1: 0.4999999999999999}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.06,1,tree,lasso,279.23447051332283,0.42,0.4533973787104709,"{'branching': ['V2.9'], 'leaves': [{0: 0.4444444444444444, 1: 0.5555555555555556}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.06,1,log,linear,222.61762646242516,0.4798,0.4590590631155601,"{'branching': ['V1.9'], 'leaves': [{0: 0.5000000000000003, 1: 0.49999999999999956}, {0: 0.9999999999999998, 1: 1.1102230246251565e-16}]}"
2,0.1,0.06,1,log,lasso,320.7041222940363,0.3685,0.4492504135323989,"{'branching': ['V1.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.423076923076923, 1: 0.576923076923077}]}"
2,0.1,0.07,1,tree,linear,214.02736877898698,0.4859,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.4166666666666667, 1: 0.5833333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.07,1,tree,lasso,280.0803535050347,0.4187,0.453312790411299,"{'branching': ['V2.9'], 'leaves': [{0: 0.35185185185185175, 1: 0.6481481481481483}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.07,1,log,linear,214.02736877898707,0.4858,0.45991808888390323,"{'branching': ['V1.9'], 'leaves': [{0: 0.41666666666666663, 1: 0.5833333333333333}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.07,1,log,lasso,328.46161391586713,0.3602,0.4484746643702156,"{'branching': ['V1.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.32692307692307687, 1: 0.6730769230769231}]}"
2,0.1,0.08,1,tree,linear,205.43711109554914,0.4943,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.3333333333333333, 1: 0.6666666666666667}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.08,1,tree,lasso,280.9262364967465,0.4184,0.4532282021121271,"{'branching': ['V2.9'], 'leaves': [{0: 0.2592592592592593, 1: 0.7407407407407407}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.08,1,log,linear,205.43711109554926,0.4962,0.46077711465224747,"{'branching': ['V1.9'], 'leaves': [{0: 0.3333333333333333, 1: 0.6666666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.08,1,log,lasso,336.2191055376978,0.3463,0.447698915208033,"{'branching': ['V1.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.23076923076923073, 1: 0.7692307692307693}]}"
2,0.1,0.09,1,tree,linear,196.8468534121114,0.5051,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25, 1: 0.75}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.09,1,tree,lasso,281.7721194884576,0.4171,0.4531436138129566,"{'branching': ['V2.9'], 'leaves': [{0: 0.16666666666666718, 1: 0.8333333333333328}, {0: 1.0000000000000002, 1: 0.0}]}"
2,0.1,0.09,1,log,linear,196.8468534121114,0.5055,0.46163614042059115,"{'branching': ['V1.9'], 'leaves': [{0: 0.25, 1: 0.75}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.09,1,log,lasso,343.9765971595287,0.3387,0.4469231660458496,"{'branching': ['V1.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.13461538461538458, 1: 0.8653846153846154}]}"
2,0.1,0.1,1,tree,linear,188.25659572867357,0.5118,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666652, 1: 0.8333333333333335}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.1,1,tree,lasso,282.6180024801703,0.4164,0.45305902551378496,"{'branching': ['V2.9'], 'leaves': [{0: 0.07407407407407407, 1: 0.9259259259259259}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.1,1,log,linear,188.25659572867357,0.5127,0.4624951661889351,"{'branching': ['V1.9'], 'leaves': [{0: 0.16666666666666666, 1: 0.8333333333333334}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.1,1,log,lasso,351.73408878135945,0.3307,0.4461474168836665,"{'branching': ['V1.1'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.038461538461538436, 1: 0.9615384615384616}]}"
2,0.1,0.11,1,tree,linear,179.66633804523582,0.5217,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333333, 1: 0.9166666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.11,1,tree,lasso,283.0519915914238,0.4156,0.45301562660266065,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9977578475336323, 1: 0.0022421524663677195}]}"
2,0.1,0.11,1,log,linear,179.66633804523582,0.5214,0.46335419195727956,"{'branching': ['V1.9'], 'leaves': [{0: 0.08333333333333333, 1: 0.9166666666666666}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.11,1,log,lasso,353.63310584718806,0.3283,0.4459575151770855,"{'branching': ['V1.1'], 'leaves': [{0: 0.9933035714285714, 1: 0.006696428571428603}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.12,1,tree,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.12,1,tree,lasso,281.8384051808439,0.4187,0.45313698524371837,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9865470852017937, 1: 0.013452914798206317}]}"
2,0.1,0.12,1,log,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.12,1,log,lasso,351.6264732090154,0.3318,0.44615817844090144,"{'branching': ['V1.1'], 'leaves': [{0: 0.9821428571428572, 1: 0.017857142857142794}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.13,1,tree,linear,171.1211567332528,0.5316,0.4642087100884779,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9886363636363636, 1: 0.01136363636363633}]}"
2,0.1,0.13,1,tree,lasso,280.62481877026397,0.4199,0.45325834388477454,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9753363228699551, 1: 0.024663677130044914}]}"
2,0.1,0.13,1,log,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.13,1,log,lasso,349.61984057084265,0.3319,0.4463588417047198,"{'branching': ['V1.1'], 'leaves': [{0: 0.9709821428571428, 1: 0.029017857142857206}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.14,1,tree,linear,171.16623310470737,0.5327,0.4642042024513318,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9772727272727272, 1: 0.022727272727272818}]}"
2,0.1,0.14,1,tree,lasso,279.41123235968416,0.4206,0.45337970252583565,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9641255605381166, 1: 0.0358744394618834}]}"
2,0.1,0.14,1,log,linear,171.07608036179798,0.53,0.4642132177256226,"{'branching': ['V1.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.14,1,log,lasso,347.6132079326699,0.3389,0.4465595049685352,"{'branching': ['V1.1'], 'leaves': [{0: 0.9598214285714286, 1: 0.0401785714285714}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.15,1,tree,linear,161.36543174125148,0.5665,0.46518428258767724,"{'branching': ['V1.8'], 'leaves': [{0: 0.3181818181818182, 1: 0.6818181818181819}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.15,1,tree,lasso,278.19764594910424,0.4232,0.4535010611668956,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.952914798206278, 1: 0.047085201793722}]}"
2,0.1,0.15,1,log,linear,161.36543174125148,0.5686,0.46518428258767724,"{'branching': ['V1.8'], 'leaves': [{0: 0.3181818181818182, 1: 0.6818181818181819}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.15,1,log,lasso,345.60657529449514,0.3397,0.44676016823235404,"{'branching': ['V1.1'], 'leaves': [{0: 0.9486607142857143, 1: 0.051339285714286156}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.16,1,tree,linear,153.84584901979818,0.5741,0.4659362408598222,"{'branching': ['V1.8'], 'leaves': [{0: 0.2727272727272727, 1: 0.7272727272727273}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.16,1,tree,lasso,276.9840595385243,0.4215,0.4536224198079518,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9417040358744394, 1: 0.058295964125560595}]}"
2,0.1,0.16,1,log,linear,153.84584901979818,0.574,0.4659362408598222,"{'branching': ['V1.8'], 'leaves': [{0: 0.2727272727272727, 1: 0.7272727272727273}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.16,1,log,lasso,343.5999426563244,0.3421,0.446960831496171,"{'branching': ['V1.1'], 'leaves': [{0: 0.9375, 1: 0.0625}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.17,1,tree,linear,146.3262662983449,0.5862,0.46668819913196885,"{'branching': ['V1.8'], 'leaves': [{0: 0.22727272727272727, 1: 0.7727272727272727}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.17,1,tree,lasso,275.7704731279445,0.4236,0.45374377844900926,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9304932735426009, 1: 0.06950672645739908}]}"
2,0.1,0.17,1,log,linear,146.3262662983449,0.585,0.46668819913196885,"{'branching': ['V1.8'], 'leaves': [{0: 0.22727272727272727, 1: 0.7727272727272727}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.17,1,log,lasso,341.5933100181516,0.3465,0.44716149475998646,"{'branching': ['V1.1'], 'leaves': [{0: 0.9263392857142856, 1: 0.07366071428571441}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.18,1,tree,linear,138.8066835768916,0.5945,0.46744015740411377,"{'branching': ['V1.8'], 'leaves': [{0: 0.18181818181818182, 1: 0.8181818181818181}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.18,1,tree,lasso,274.5568867173646,0.427,0.45386513709006987,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9192825112107623, 1: 0.08071748878923768}]}"
2,0.1,0.18,1,log,linear,138.8066835768915,0.5926,0.467440157404114,"{'branching': ['V1.8'], 'leaves': [{0: 0.1818181818181818, 1: 0.8181818181818182}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.18,1,log,lasso,227.1796982135761,0.4942,0.45860285594044525,"{'branching': ['V2.2'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.1262135922330097, 1: 0.8737864077669903}]}"
2,0.1,0.19,1,tree,linear,131.28710085543815,0.6028,0.4681921156762592,"{'branching': ['V1.8'], 'leaves': [{0: 0.13636363636363635, 1: 0.8636363636363636}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.19,1,tree,lasso,273.34330030678484,0.4286,0.45398649573112626,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.9080717488789237, 1: 0.09192825112107625}]}"
2,0.1,0.19,1,log,linear,131.28710085543815,0.6028,0.4681921156762592,"{'branching': ['V1.8'], 'leaves': [{0: 0.13636363636363635, 1: 0.8636363636363636}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.19,1,log,lasso,224.56972741638302,0.4962,0.45886385302016414,"{'branching': ['V2.2'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.07766990291262137, 1: 0.9223300970873787}]}"
2,0.1,0.2,1,tree,linear,123.76751813398486,0.6122,0.46894407394840393,"{'branching': ['V1.8'], 'leaves': [{0: 0.09090909090909091, 1: 0.9090909090909091}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.2,1,tree,lasso,272.12971389620486,0.431,0.4541078543721812,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8968609865470852, 1: 0.10313901345291476}]}"
2,0.1,0.2,1,log,linear,123.76751813398486,0.6116,0.46894407394840393,"{'branching': ['V1.8'], 'leaves': [{0: 0.09090909090909091, 1: 0.9090909090909091}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.2,1,log,lasso,221.95975661918996,0.5003,0.4591248500998837,"{'branching': ['V2.2'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.02912621359223301, 1: 0.970873786407767}]}"
2,0.1,0.21,1,tree,linear,116.24793541253149,0.6209,0.46969603222054923,"{'branching': ['V1.8'], 'leaves': [{0: 0.045454545454545525, 1: 0.9545454545454545}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.21,1,tree,lasso,270.91612748562494,0.4346,0.45422921301324004,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8856502242152466, 1: 0.11434977578475336}]}"
2,0.1,0.21,1,log,linear,116.24793541253149,0.6219,0.46969603222054923,"{'branching': ['V1.8'], 'leaves': [{0: 0.0454545454545454, 1: 0.9545454545454546}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.21,1,log,lasso,220.16530576258162,0.5028,0.4593042951855457,"{'branching': ['V2.2'], 'leaves': [{0: 0.9949622166246851, 1: 0.005037783375314908}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.22,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.22,1,tree,lasso,269.702541075045,0.4398,0.4543505716542976,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8744394618834082, 1: 0.12556053811659185}]}"
2,0.1,0.22,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.22,1,log,lasso,219.5941348168504,0.5058,0.45936141228011845,"{'branching': ['V2.2'], 'leaves': [{0: 0.982367758186398, 1: 0.017632241813602012}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.23,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.23,1,tree,lasso,268.48895466446584,0.4359,0.45447193029535576,"{'branching': ['V2.9'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 0.8632286995515694, 1: 0.1367713004484304}]}"
2,0.1,0.23,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.23,1,log,lasso,219.02296387111917,0.5047,0.4594185293746899,"{'branching': ['V2.2'], 'leaves': [{0: 0.9697732997481108, 1: 0.030226700251889227}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.24,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.24,1,tree,lasso,132.45227951159336,0.66,0.4680755978106444,"{'branching': ['V1.6'], 'leaves': [{0: 0.411764705882353, 1: 0.588235294117647}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.24,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.24,1,log,lasso,218.4517929253879,0.507,0.45947564646926503,"{'branching': ['V2.2'], 'leaves': [{0: 0.9571788413098237, 1: 0.04282115869017633}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.25,1,tree,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.25,1,tree,lasso,126.547825634449,0.6679,0.4686660431983568,"{'branching': ['V1.6'], 'leaves': [{0: 0.3872549019607843, 1: 0.6127450980392157}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.25,1,log,linear,108.72835269107813,0.6312,0.470447990492695,"{'branching': ['V1.8'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.25,1,log,lasso,217.88062197965667,0.5062,0.4595327635638379,"{'branching': ['V2.2'], 'leaves': [{0: 0.9445843828715366, 1: 0.055415617128463435}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.26,1,tree,linear,94.20052004040485,0.6882,0.471900773757763,"{'branching': ['V1.7'], 'leaves': [{0: 0.14473684210526316, 1: 0.8552631578947368}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.26,1,tree,lasso,120.64337175730515,0.6774,0.46925648858607094,"{'branching': ['V1.6'], 'leaves': [{0: 0.3627450980392157, 1: 0.6372549019607843}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.26,1,log,linear,94.20052004040485,0.6885,0.471900773757763,"{'branching': ['V1.7'], 'leaves': [{0: 0.14473684210526316, 1: 0.8552631578947368}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.26,1,log,lasso,217.30945103392543,0.51,0.4595898806584121,"{'branching': ['V2.2'], 'leaves': [{0: 0.9319899244332494, 1: 0.06801007556675065}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.27,1,tree,linear,87.27903340491835,0.6995,0.4725929224213107,"{'branching': ['V1.7'], 'leaves': [{0: 0.1118421052631579, 1: 0.8881578947368421}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.27,1,tree,lasso,114.73891788016093,0.6828,0.46984693397378535,"{'branching': ['V1.6'], 'leaves': [{0: 0.3382352941176471, 1: 0.6617647058823529}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.27,1,log,linear,87.27903340491835,0.699,0.4725929224213107,"{'branching': ['V1.7'], 'leaves': [{0: 0.1118421052631579, 1: 0.8881578947368421}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.27,1,log,lasso,216.73828008819422,0.5092,0.45964699775298323,"{'branching': ['V2.2'], 'leaves': [{0: 0.9193954659949622, 1: 0.08060453400503775}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.28,1,tree,linear,80.35754676943205,0.7042,0.47328507108485984,"{'branching': ['V1.7'], 'leaves': [{0: 0.07894736842105263, 1: 0.9210526315789473}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.28,1,tree,lasso,108.83446400301693,0.6953,0.4704373793614998,"{'branching': ['V1.6'], 'leaves': [{0: 0.31372549019607837, 1: 0.6862745098039216}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.28,1,log,linear,80.35754676943205,0.7078,0.47328507108485984,"{'branching': ['V1.7'], 'leaves': [{0: 0.07894736842105263, 1: 0.9210526315789473}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.28,1,log,lasso,216.16710914246295,0.5117,0.45970411484755586,"{'branching': ['V2.2'], 'leaves': [{0: 0.906801007556675, 1: 0.09319899244332497}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.29,1,tree,linear,73.43606013394553,0.7184,0.47397721974840723,"{'branching': ['V1.7'], 'leaves': [{0: 0.04605263157894738, 1: 0.9539473684210527}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.29,1,tree,lasso,102.93001012587274,0.7021,0.4710278247492156,"{'branching': ['V1.6'], 'leaves': [{0: 0.2892156862745099, 1: 0.7107843137254901}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.29,1,log,linear,73.43606013394555,0.7164,0.47397721974840723,"{'branching': ['V1.7'], 'leaves': [{0: 0.046052631578947366, 1: 0.9539473684210527}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.29,1,log,lasso,202.77960402893865,0.5297,0.46104286535891004,"{'branching': ['V2.3'], 'leaves': [{0: 1.0, 1: 0.0}, {0: 0.013605442176870748, 1: 0.9863945578231292}]}"
2,0.1,0.3,1,tree,linear,66.51457349845924,0.7263,0.4746693684119577,"{'branching': ['V1.7'], 'leaves': [{0: 0.013157894736842105, 1: 0.9868421052631579}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.3,1,tree,lasso,97.0255562487286,0.7111,0.47161827013692864,"{'branching': ['V1.6'], 'leaves': [{0: 0.2647058823529411, 1: 0.7352941176470589}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.3,1,log,linear,66.51457349845924,0.7256,0.4746693684119577,"{'branching': ['V1.7'], 'leaves': [{0: 0.013157894736842106, 1: 0.9868421052631579}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.3,1,log,lasso,201.56770196251694,0.5304,0.46116405556555273,"{'branching': ['V2.3'], 'leaves': [{0: 0.9915014164305949, 1: 0.008498583569405138}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.31,1,tree,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.31,1,tree,lasso,91.12110237158458,0.7245,0.4722087155246434,"{'branching': ['V1.6'], 'leaves': [{0: 0.24019607843137256, 1: 0.7598039215686274}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.31,1,log,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.31,1,log,lasso,201.18877480662115,0.5327,0.46120194828114053,"{'branching': ['V2.3'], 'leaves': [{0: 0.9773371104815864, 1: 0.022662889518413554}, {0: 0.0, 1: 1.0}]}"
2,0.1,0.32,1,tree,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.32,1,tree,lasso,85.21664849444042,0.7341,0.4727991609123586,"{'branching': ['V1.6'], 'leaves': [{0: 0.21568627450980393, 1: 0.7843137254901961}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.32,1,log,linear,63.745978844264606,0.7306,0.47494622787737645,"{'branching': ['V1.7'], 'leaves': [{0: 0.0, 1: 1.0}, {0: 1.0, 1: 0.0}]}"
2,0.1,0.32,1,log,lasso,200.80984765072537,0.5332,0.461239840996732,"{'branching': ['V2.3'], 'leaves': [{0: 0.9631728045325779, 1: 0.03682719546742208}, {0: 0.0, 1: 1.0}]}"
