t,ipw,y,y0,y1,y2,y3,DisablingCondition,Employed,Gender_Female,Gender_Male,PriorLivingCategory_Homeless_Situations,PriorLivingCategory_Institutional_Situations,PriorLivingCategory_Temporary_and_Permanent_Housing_Situations,PriorNegExitCt,Race_BlackAfAmerican,Race_Hispanic,Race_Other,Race_White,SleepLoc_Other,SleepLoc_Outdoors,SleepLoc_Safe_Haven,SleepLoc_Shelters,SleepLoc_Transitional_Housing,VeteranStatus,score_0to3,score_4to7,score_8to11,score_12to17,TotalMonthlyIncome_unknown,TotalMonthlyIncome_0,TotalMonthlyIncome_<250,TotalMonthlyIncome_250to1000,TotalMonthlyIncome_>=1000,EnrollAge_<35,EnrollAge_35to50,EnrollAge_51to60,EnrollAge_>60,TimeOnStreet_unknown_1,TimeOnStreet_<1Yr,TimeOnStreet_1to2yr,TimeOnStreet_>2yr
0,1.050538234,0,0.346340394,0.769567969,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0,1
3,9.871822256,1,0.420681588,0.725442977,0.934470655,0.846297979,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,1.88247767,1,0.800975353,0.976181773,0.936978477,0.887106061,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1
0,1.071152227,1,0.760762193,0.9448025,0.943376949,0.948729992,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
0,1.057690001,0,0.325618886,0.557349238,0.944610701,0.888666749,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,1.231109945,0,0.324825377,0.625418314,0.963036223,0.945704937,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,1,1
0,1.173434975,1,0.310202856,0.737270946,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.034258571,0,0.31737617,0.776929516,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1,1.966172978,0,0.76234643,0.920479948,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.054605436,1,0.432433318,0.78722209,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,0,1
0,1.055032465,1,0.78493398,0.568885578,0.765923813,0.610860944,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.230699332,1,0.62693691,0.860820286,0.968589166,0.923508048,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.151570918,0,0.092278535,0.570458186,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.041906998,0,0.511935991,0.661208323,0.579106805,0.765918076,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
0,1.21671359,1,0.711492895,0.930915999,0.191134848,0.823324442,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,1,0,1,1,1,0,0,1,1
0,1.812747989,0,0.254203185,0.624433201,0.574520164,0.809963226,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,0,1
0,1.173398686,0,0.395368695,0.807564784,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.391983777,1,0.753131137,0.919736361,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
0,1.929015466,1,0.693730972,0.931634323,0.852024922,0.671465814,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1,8.530750495,0,0.281244889,0.742875413,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0
0,1.167399585,1,0.780487283,0.916911444,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
0,1.426500405,0,0.345901229,0.744707806,0.91968461,0.834374964,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
1,3.170079972,1,0.513831774,0.835353987,0.939905732,0.826941133,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
1,2.341939628,1,0.614313434,0.826820561,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
0,1.054249846,1,0.697129094,0.900581462,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,1.049970862,1,0.507699683,0.652645484,0.649113938,0.81937772,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
0,1.116157985,0,0.580694604,0.904724165,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0
3,28.13501817,1,0.534056496,0.543322294,0.831441221,0.836186528,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1
0,1.04780539,0,0.311224076,0.722718478,0.96326347,0.929380715,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
2,51.36870653,0,0.456554056,0.577823331,0.788868525,0.890262902,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.063561841,1,0.499012726,0.522367943,0.870055513,0.932473719,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,1
0,1.226407547,0,0.308322927,0.80221042,0.657275286,0.665595591,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.53032807,1,0.555692127,0.908832739,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
1,12.42296412,1,0.176439518,0.694456825,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1,1.886522659,1,0.738715871,0.928578664,0.990745058,0.906361163,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
0,1.098436054,0,0.315974247,0.816534745,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,1.107829978,0,0.590257743,0.87822702,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
0,1.185175178,1,0.657574284,0.84733579,0.812939555,0.879976809,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,2.014878139,1,0.68017446,0.934884582,0.984376794,0.943001866,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1.845569358,0,0.492971761,0.918115907,0.954631886,0.965534389,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,1,1,1
0,1.051165649,1,0.636991125,0.853118885,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.068689972,0,0.614880298,0.881729148,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
0,1.148908847,1,0.570608178,0.610023034,0.538783338,0.701568723,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
0,1.061634319,0,0.297487691,0.844556711,0.969610194,0.923744202,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
0,1.056823364,0,0.324978034,0.867671623,0.929852837,0.919402599,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
1,22.09752047,0,0.612058846,0.869069002,0.964067906,0.94842267,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1
0,1.057644868,1,0.704198379,0.869714302,0.970125996,0.947564363,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
0,1.148855497,1,0.595470767,0.794434489,0.62479818,0.903107524,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1,8.616680383,1,0.379968738,0.718256791,0.921494068,0.761640072,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,3.483640722,1,0.742276587,0.949020326,0.991418193,0.92644763,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1
1,5.949993305,1,0.555750603,0.846618763,0.967286408,0.829406559,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
1,2.185848158,1,0.524718285,0.927695511,0.825135448,0.898741543,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1
0,1.26512537,0,0.330586943,0.819960203,0.977842742,0.91243571,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1
0,3.483188692,0,0.467665008,0.958348621,0.985741851,0.890549183,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1
0,1.097268735,0,0.6624694,0.911160547,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1,8.486036631,1,0.455613079,0.857690108,0.957170342,0.831609309,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,4.757865652,1,0.742944336,0.928152302,0.994132868,0.90994674,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1.032613607,0,0.26736513,0.691100085,0.658071148,0.593098402,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1
0,1.046781948,1,0.609575783,0.851012171,0.677464129,0.839229047,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,1
3,16.91133567,1,0.429472763,0.803587901,0.887102456,0.821098626,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.156735486,0,0.262102776,0.838201194,0.628628572,0.873598218,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
1,5.979834531,0,0.747348967,0.856164865,0.923212451,0.971231818,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
1,7.912819828,1,0.465938326,0.921149439,0.978680905,0.913659632,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1,1,1
0,1.187261852,1,0.687969864,0.920483264,0.990056894,0.878947377,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,1,1
0,1.044455435,0,0.36977057,0.729435849,0.870077912,0.943120837,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.146327425,1,0.63409905,0.460323196,0.991265743,0.796802461,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,1,0,0,0
0,1.187064981,1,0.711912193,0.845902677,0.955097956,0.845875502,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.153251473,1,0.580376234,0.845334592,0.835160153,0.944359958,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1
1,40.47987442,1,0.546906944,0.741630985,0.824624177,0.874802291,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.235330388,1,0.672572792,0.754326431,0.876001353,0.520079374,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,2.043374653,1,0.659901201,0.927530391,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1
1,2.899694742,1,0.449909544,0.908166775,0.828824043,0.8723194,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1
1,4.488267575,1,0.625894246,0.873898371,0.977516549,0.886975408,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
0,1.235594617,1,0.62934987,0.898606408,0.971272591,0.903904617,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
0,1.276857081,0,0.272070301,0.804881359,0.946980565,0.901878774,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1
0,1.058535618,0,0.275044345,0.663177364,0.988573782,0.924760282,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
0,1.234851094,0,0.38659327,0.649418477,0.979732451,0.854210079,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
1,9.185005208,0,0.626547133,0.644295251,0.975220558,0.893025637,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1,1
0,1.041832724,0,0.436362341,0.757782255,0.940260494,0.910127342,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.216697439,0,0.244186734,0.702875129,0.785264527,0.650980234,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
0,1.064324621,0,0.225335871,0.387269002,0.824937554,0.868487895,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
3,27.00292454,1,0.47573238,0.703681032,0.754130917,0.863857925,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,1.21392614,0,0.376339898,0.689649077,0.965828703,0.801513016,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.074389318,0,0.658259298,0.883152023,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,1.793357454,0,0.453809501,0.951194054,0.94871185,0.930322349,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1
0,1.058520585,0,0.638312882,0.898387685,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1
1,2.205245384,1,0.55611913,0.949548368,0.763651245,0.920406103,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
0,1.065230371,0,0.285106508,0.648934026,0.838048791,0.858750999,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,4.128351602,0,0.352505612,0.936398214,0.814420632,0.842638195,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
0,1.044066139,1,0.601589791,0.571729509,0.880656615,0.787945569,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
0,1.036973471,1,0.70834448,0.740260101,0.86230061,0.697538733,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1
1,2.14068339,1,0.495758202,0.54401775,0.592367975,0.788502097,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1.194948709,1,0.738726828,0.798756633,0.976554216,0.955525935,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
3,24.50023122,1,0.462289514,0.898466896,0.948635854,0.892483652,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.184928553,1,0.544290666,0.068598782,0.686327347,0.872234106,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
0,1.164988267,1,0.751863265,0.870736297,0.98540383,0.918810248,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
0,1.105186787,1,0.413384005,0.84300737,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
1,1.342213373,1,0.659460048,0.828536617,0.983741843,0.939426303,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.057228402,0,0.413175791,0.782205508,0.987378418,0.9545452,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
0,1.167863568,1,0.794573683,0.87654583,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,1
0,1.105186787,0,0.320082727,0.843396464,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
0,1.175638229,0,0.308732212,0.775378094,0.967489512,0.943847835,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,1.786994224,1,0.82305935,0.962622822,0.801315915,0.94853723,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,1,1
1,2.639392075,0,0.469573165,0.637451144,0.991874837,0.744965911,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0
0,2.173962034,0,0.377333748,0.888482735,0.830636747,0.720683217,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
0,1.177701207,0,0.254700863,0.416726715,0.738102091,0.655344367,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,1
3,6.815032238,1,0.414125021,0.380606012,0.752719934,0.885622919,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.048659055,1,0.714125772,0.925056664,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.990757467,1,0.710582029,0.854101506,0.933824903,0.927045047,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,1,0,0,1,1
0,1.202756456,1,0.636630465,0.922595575,0.795962152,0.9164958,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.174058061,1,0.599596621,0.880586284,0.369871626,0.806871593,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.220607038,0,0.427574392,0.847625068,0.846103966,0.942452312,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
0,1.836441471,0,0.354641976,0.740454163,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1
0,1.065552451,0,0.323903313,0.82871012,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.214682738,1,0.668352665,0.7739021,0.946685772,0.90923053,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,0,1
0,1.204151466,1,0.72048561,0.893338992,0.965951612,0.94325453,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1
0,1.996047626,1,0.809037361,0.924542499,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
0,1.046344219,0,0.343528084,0.679558545,0.989106315,0.876082659,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1
0,1.222204591,0,0.262607036,0.497193595,0.884349613,0.874511302,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
1,8.798793383,1,0.488656136,0.729135771,0.961429809,0.724883199,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,1,1,1
0,1.235957413,1,0.602601152,0.666096645,0.930378993,0.869575858,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.162236483,0,0.42653486,0.737774262,0.989032546,0.768525243,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,1,1,1
0,1.241349345,1,0.645424665,0.552671557,0.689309123,0.753538966,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,1,1
0,1.043824878,1,0.747283558,0.831344271,0.877008445,0.943165779,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.84245318,1,0.682323038,0.901884575,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1
1,3.375668734,1,0.434709243,0.451854775,0.86808094,0.845634162,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,1
0,1.041374456,1,0.606555762,0.766005485,0.575037098,0.793140829,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,0,1,1
0,1.038314525,1,0.530731692,0.814814322,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
0,1.044392254,1,0.76108159,0.667433798,0.972232554,0.876731098,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1
0,1.138098451,0,0.351433499,0.801743651,0.976022569,0.813626349,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,0,0,1,1,1,0,1,1,1,0,1,1,1
1,3.559802549,1,0.514088995,0.853320281,0.972904905,0.872612298,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1
0,1.140085342,1,0.605602387,0.839747744,0.989218879,0.880924582,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,1,1,1
